_id.courseId,_id.sectionId,_id.unitId,user,start_time,end_time,total_time
46,3,3,13758,2018-03-19T14:50:57.197Z,2018-03-19T14:51:02.724Z,5527
46,3,3,13758,2018-03-19T14:51:07.291Z,2018-03-19T14:54:05.949Z,178658
46,3,3,13790,2018-03-19T14:56:45.943Z,2018-03-19T14:58:33.675Z,107732
46,3,3,13789,2018-03-19T15:28:19.106Z,2018-03-19T15:28:41.549Z,22443
46,3,3,13791,2018-03-19T20:40:58.099Z,2018-03-19T20:43:15.100Z,137001
46,3,3,12481,2018-03-20T15:24:07.876Z,2018-03-20T15:54:11.823Z,1803947
46,3,3,13830,2018-03-21T07:48:04.181Z,2018-03-21T07:53:15.738Z,311557
46,3,3,13788,2018-03-21T09:59:33.783Z,2018-03-21T09:59:34.338Z,555
46,3,3,13835,2018-03-21T14:54:10.237Z,2018-03-21T14:54:17.321Z,7084
46,3,3,1070,2018-03-21T15:10:27.461Z,2018-03-21T15:13:31.393Z,183932
46,3,3,13822,2018-03-21T17:15:52.187Z,2018-03-21T17:15:58.247Z,6060
46,3,3,13822,2018-03-21T17:16:07.363Z,2018-03-21T17:19:15.889Z,188526
46,3,3,13822,2018-03-21T17:19:58.222Z,2018-03-21T17:22:51.730Z,173508
46,3,3,13875,2018-03-21T21:59:10.671Z,2018-03-21T22:02:08.055Z,177384
46,3,3,13876,2018-03-21T22:12:55.015Z,2018-03-21T22:19:59.013Z,423998
46,3,3,13882,2018-03-22T03:23:46.216Z,2018-03-22T03:23:47.247Z,1031
46,3,3,13829,2018-03-22T05:22:22.817Z,2018-03-22T05:26:22.067Z,239250
46,3,3,13829,2018-03-22T05:26:24.712Z,2018-03-22T05:26:25.762Z,1050
46,3,3,13898,2018-03-22T11:33:07.764Z,2018-03-22T11:33:29.344Z,21580
46,3,3,12952,2018-03-22T13:24:04.904Z,2018-03-22T13:24:41.413Z,36509
46,3,3,13837,2018-03-22T14:10:06.694Z,2018-03-22T14:12:15.490Z,128796
46,3,3,13837,2018-03-22T14:12:27.879Z,2018-03-22T14:14:42.315Z,134436
46,3,3,13905,2018-03-22T15:15:16.530Z,2018-03-22T15:19:50.476Z,273946
46,3,3,11995,2018-03-24T05:30:27.908Z,2018-03-24T05:31:48.983Z,81075
46,3,3,13951,2018-03-24T13:31:37.121Z,2018-03-24T13:52:42.877Z,1265756
46,3,3,1921,2018-03-25T01:26:14.019Z,2018-03-25T01:47:05.350Z,1251331
46,3,3,13670,2018-03-25T04:34:06.796Z,2018-03-25T04:34:07.941Z,1145
46,3,3,5758,2018-03-25T05:11:33.822Z,2018-03-25T05:11:53.174Z,19352
46,3,3,13965,2018-03-25T10:37:45.531Z,2018-03-25T10:38:11.371Z,25840
46,3,3,13233,2018-03-25T14:58:36.596Z,2018-03-25T14:59:33.530Z,56934
46,3,3,13973,2018-03-25T16:43:23.775Z,2018-03-25T17:41:43.124Z,3499349
46,3,3,13780,2018-03-25T22:12:41.446Z,2018-03-25T22:13:37.106Z,55660
46,3,3,13990,2018-03-26T07:02:37.175Z,2018-03-26T07:07:28.793Z,291618
46,3,3,949,2018-03-26T16:49:45.108Z,2018-03-26T17:10:34.123Z,1249015
46,3,3,13952,2018-03-27T04:46:57.876Z,2018-03-27T04:52:26.118Z,328242
46,3,3,14037,2018-03-27T12:42:03.424Z,2018-03-27T12:42:20.739Z,17315
46,3,3,13784,2018-03-28T09:28:26.568Z,2018-03-28T09:29:20.921Z,54353
46,3,3,14063,2018-03-28T12:03:49.836Z,2018-03-28T12:06:40.430Z,170594
46,3,3,13210,2018-03-28T12:06:52.225Z,2018-03-28T12:06:55.447Z,3222
46,3,3,3860,2018-03-28T17:19:42.761Z,2018-03-28T17:20:07.789Z,25028
46,3,3,13698,2018-03-28T20:26:13.730Z,2018-03-28T20:26:36.421Z,22691
46,3,3,14088,2018-03-29T15:12:25.110Z,2018-03-29T15:14:13.342Z,108232
46,3,3,11944,2018-03-29T22:53:13.508Z,2018-03-29T22:53:26.294Z,12786
46,3,3,14094,2018-03-30T02:46:48.332Z,2018-03-30T02:47:32.213Z,43881
46,3,3,14055,2018-03-30T10:59:24.240Z,2018-03-30T10:59:40.850Z,16610
46,3,3,14107,2018-03-30T15:52:07.271Z,2018-03-30T15:54:14.130Z,126859
46,3,3,14164,2018-04-01T19:03:14.808Z,2018-04-01T19:05:36.606Z,141798
46,3,3,14165,2018-04-01T19:23:27.229Z,2018-04-01T19:23:58.012Z,30783
46,3,3,13585,2018-04-01T20:41:39.661Z,2018-04-01T20:41:48.299Z,8638
46,3,3,13585,2018-04-01T20:42:33.509Z,2018-04-01T20:44:45.402Z,131893
46,3,3,14169,2018-04-02T09:52:13.807Z,2018-04-02T09:57:33.679Z,319872
46,3,3,14183,2018-04-02T14:09:57.151Z,2018-04-02T14:13:14.097Z,196946
46,3,3,14088,2018-04-02T16:46:25.347Z,2018-04-02T16:46:25.554Z,207
46,3,3,9123,2018-04-03T08:19:58.819Z,2018-04-03T08:21:50.679Z,111860
46,3,3,12047,2018-04-03T12:46:15.446Z,2018-04-03T12:47:59.009Z,103563
46,3,3,14210,2018-04-03T15:05:36.145Z,2018-04-03T15:06:26.820Z,50675
46,3,3,14221,2018-04-03T19:28:04.188Z,2018-04-03T19:32:45.159Z,280971
46,3,3,14192,2018-04-03T20:19:33.970Z,2018-04-03T20:25:02.249Z,328279
46,3,3,14227,2018-04-04T01:25:55.556Z,2018-04-04T01:31:01.700Z,306144
46,3,3,14233,2018-04-04T06:49:14.556Z,2018-04-04T06:49:34.781Z,20225
46,3,3,13509,2018-04-04T08:21:11.301Z,2018-04-04T08:21:52.003Z,40702
46,3,3,13509,2018-04-04T12:34:27.489Z,2018-04-04T12:34:39.451Z,11962
46,3,3,14243,2018-04-04T20:01:03.996Z,2018-04-04T20:09:03.286Z,479290
46,3,3,13973,2018-04-07T10:57:14.371Z,2018-04-07T10:57:15.074Z,703
46,3,3,13973,2018-04-07T13:05:52.434Z,2018-04-07T13:06:05.885Z,13451
46,3,3,13973,2018-04-07T13:06:08.571Z,2018-04-07T13:06:11.015Z,2444
46,3,3,8582,2018-04-08T07:05:18.272Z,2018-04-08T07:41:57.480Z,2199208
46,3,3,14302,2018-04-08T12:55:45.391Z,2018-04-08T13:10:37.122Z,891731
46,3,3,13836,2018-04-08T14:09:59.085Z,2018-04-08T14:09:59.760Z,675
46,3,3,12298,2018-04-08T15:38:12.206Z,2018-04-08T15:40:47.250Z,155044
46,3,3,6561,2018-04-08T22:53:10.368Z,2018-04-08T22:53:17.199Z,6831
46,3,3,14324,2018-04-09T08:28:18.091Z,2018-04-09T08:28:21.749Z,3658
46,3,3,9584,2018-04-09T14:19:09.219Z,2018-04-09T14:20:22.942Z,73723
46,3,3,14319,2018-04-09T14:41:10.522Z,2018-04-09T14:44:04.204Z,173682
46,3,3,13630,2018-04-10T11:01:12.168Z,2018-04-10T11:18:05.636Z,1013468
46,3,3,14372,2018-04-10T14:03:30.709Z,2018-04-10T14:04:11.203Z,40494
46,3,3,1548,2018-04-10T15:49:07.373Z,2018-04-10T15:49:39.548Z,32175
46,3,3,14378,2018-04-10T17:23:31.504Z,2018-04-10T17:31:52.541Z,501037
46,3,3,13669,2018-04-10T23:25:01.946Z,2018-04-10T23:25:49.576Z,47630
46,3,3,14390,2018-04-11T06:14:33.832Z,2018-04-11T06:15:10.468Z,36636
46,3,3,14274,2018-04-11T09:32:16.188Z,2018-04-11T10:05:30.607Z,1994419
46,3,3,14384,2018-04-11T13:24:06.201Z,2018-04-11T13:24:34.460Z,28259
46,3,3,14405,2018-04-11T14:37:48.976Z,2018-04-11T14:37:49.375Z,399
46,3,3,14282,2018-04-11T14:48:01.378Z,2018-04-11T14:49:48.956Z,107578
46,3,3,14425,2018-04-12T09:39:01.211Z,2018-04-12T09:41:06.468Z,125257
46,3,3,14434,2018-04-12T12:32:45.053Z,2018-04-12T12:45:02.811Z,737758
46,3,3,1601,2018-04-12T18:41:28.558Z,2018-04-12T18:41:32.359Z,3801
46,3,3,14440,2018-04-13T02:11:48.279Z,2018-04-13T02:18:00.033Z,371754
46,3,3,14451,2018-04-13T10:43:42.974Z,2018-04-13T10:43:59.440Z,16466
46,3,3,14451,2018-04-13T10:44:19.654Z,2018-04-13T10:44:38.065Z,18411
46,3,3,14464,2018-04-13T17:10:59.687Z,2018-04-13T17:11:24.427Z,24740
46,3,3,14467,2018-04-13T20:16:46.328Z,2018-04-13T20:17:37.621Z,51293
46,3,3,6706,2018-04-14T15:06:44.841Z,2018-04-14T15:07:17.080Z,32239
46,3,3,359,2018-04-14T18:17:53.854Z,2018-04-14T18:18:10.285Z,16431
46,3,3,6706,2018-04-14T21:35:29.639Z,2018-04-14T22:00:05.788Z,1476149
46,3,3,12550,2018-04-15T07:47:51.127Z,2018-04-15T07:48:29.431Z,38304
46,3,3,14505,2018-04-15T11:11:00.742Z,2018-04-15T11:11:54.332Z,53590
46,3,3,14471,2018-04-16T04:45:02.746Z,2018-04-16T04:45:25.529Z,22783
46,3,3,10948,2018-04-16T07:30:26.744Z,2018-04-16T07:37:13.741Z,406997
46,3,3,14464,2018-04-16T08:05:40.450Z,2018-04-16T08:05:56.991Z,16541
46,3,3,14464,2018-04-16T10:58:06.672Z,2018-04-16T11:07:08.540Z,541868
46,3,3,14544,2018-04-16T11:17:32.762Z,2018-04-16T11:18:35.585Z,62823
46,3,3,9133,2018-04-16T20:30:19.135Z,2018-04-16T20:31:22.039Z,62904
46,3,3,14563,2018-04-17T08:46:46.342Z,2018-04-17T08:49:22.531Z,156189
46,3,3,14548,2018-04-17T08:51:21.860Z,2018-04-17T08:55:16.266Z,234406
46,3,3,14587,2018-04-18T00:42:28.155Z,2018-04-18T00:42:52.840Z,24685
46,3,3,14597,2018-04-18T05:06:13.645Z,2018-04-18T05:06:21.474Z,7829
46,3,3,11287,2018-04-18T05:46:27.803Z,2018-04-18T05:46:28.002Z,199
46,3,3,14600,2018-04-18T06:51:49.695Z,2018-04-18T06:52:03.331Z,13636
46,3,3,14607,2018-04-18T08:49:20.479Z,2018-04-18T08:53:21.834Z,241355
46,3,3,2694,2018-04-18T16:46:35.560Z,2018-04-18T22:35:59.380Z,20963820
46,3,3,14632,2018-04-19T07:15:33.321Z,2018-04-19T07:15:42.670Z,9349
46,3,3,14565,2018-04-19T20:36:56.257Z,2018-04-19T20:37:09.854Z,13597
46,3,3,8752,2018-04-19T23:48:52.155Z,2018-04-19T23:59:45.332Z,653177
46,3,3,8752,2018-04-20T00:01:14.606Z,2018-04-20T00:01:25.991Z,11385
46,3,3,14644,2018-04-20T00:42:39.549Z,2018-04-20T00:46:35.398Z,235849
46,3,3,14664,2018-04-20T17:22:36.076Z,2018-04-20T17:26:15.991Z,219915
46,3,3,14698,2018-04-21T03:18:44.361Z,2018-04-21T03:24:36.360Z,351999
46,3,3,14716,2018-04-21T06:07:26.236Z,2018-04-21T06:12:32.867Z,306631
46,3,3,13100,2018-04-21T12:20:31.779Z,2018-04-21T12:40:25.924Z,1194145
46,3,3,3705,2018-04-21T16:47:05.462Z,2018-04-21T16:53:46.634Z,401172
46,3,3,14740,2018-04-21T17:14:33.188Z,2018-04-21T17:14:34.086Z,898
46,3,3,14757,2018-04-22T07:35:53.276Z,2018-04-22T07:36:05.337Z,12061
46,3,3,14757,2018-04-22T07:36:44.429Z,2018-04-22T07:43:27.282Z,402853
46,3,3,14793,2018-04-23T06:02:46.763Z,2018-04-23T06:04:13.383Z,86620
46,3,3,14810,2018-04-23T12:36:58.845Z,2018-04-23T12:37:01.484Z,2639
46,3,3,5199,2018-04-23T17:16:25.060Z,2018-04-23T17:16:33.965Z,8905
46,3,3,5199,2018-04-23T17:16:42.524Z,2018-04-23T17:16:42.889Z,365
46,3,3,5199,2018-04-23T17:26:02.235Z,2018-04-23T17:32:28.576Z,386341
46,3,3,5199,2018-04-23T17:32:31.124Z,2018-04-23T17:32:57.921Z,26797
46,3,3,13780,2018-04-23T18:56:43.909Z,2018-04-23T19:02:09.127Z,325218
46,3,3,4817,2018-04-23T20:49:04.974Z,2018-04-23T20:49:06.313Z,1339
46,3,3,4817,2018-04-23T20:49:12.350Z,2018-04-23T20:49:13.057Z,707
46,3,3,4817,2018-04-23T23:00:46.973Z,2018-04-23T23:03:24.049Z,157076
46,3,3,4817,2018-04-23T23:06:06.986Z,2018-04-23T23:06:16.500Z,9514
46,3,3,14845,2018-04-25T03:14:49.111Z,2018-04-25T03:38:09.669Z,1400558
46,3,3,1,2018-04-25T12:04:32.378Z,2018-04-25T12:04:33.883Z,1505
46,3,3,4207,2018-04-25T12:10:03.973Z,2018-04-25T12:16:44.153Z,400180
46,3,3,13137,2018-04-25T15:49:14.592Z,2018-04-25T17:31:28.228Z,6133636
46,3,3,14889,2018-04-25T18:49:25.549Z,2018-04-25T18:49:49.796Z,24247
46,3,3,14889,2018-04-25T18:49:59.449Z,2018-04-25T18:55:41.575Z,342126
46,3,3,14890,2018-04-25T19:01:32.422Z,2018-04-25T19:01:36.435Z,4013
46,3,3,14890,2018-04-25T19:01:41.904Z,2018-04-25T19:07:06.372Z,324468
46,3,3,14896,2018-04-26T03:10:20.032Z,2018-04-26T03:10:37.625Z,17593
46,3,3,14897,2018-04-26T05:33:01.671Z,2018-04-26T05:37:11.807Z,250136
46,3,3,14911,2018-04-26T14:53:18.741Z,2018-04-26T14:59:59.754Z,401013
46,3,3,14911,2018-04-26T15:38:11.023Z,2018-04-26T17:32:03.381Z,6832358
46,3,3,14925,2018-04-27T01:07:52.105Z,2018-04-27T01:08:40.780Z,48675
46,3,3,14933,2018-04-27T06:58:01.702Z,2018-04-27T06:58:27.335Z,25633
46,3,3,14937,2018-04-27T10:40:35.661Z,2018-04-27T10:41:47.237Z,71576
46,3,3,14939,2018-04-27T10:48:20.968Z,2018-04-27T10:48:36.467Z,15499
46,3,3,13161,2018-04-27T11:33:39.811Z,2018-04-27T11:33:41.532Z,1721
46,3,3,14921,2018-04-27T12:30:05.701Z,2018-04-27T12:38:23.766Z,498065
46,3,3,14916,2018-04-27T15:07:16.870Z,2018-04-27T15:07:36.265Z,19395
46,3,3,14916,2018-04-27T15:12:25.032Z,2018-04-27T15:15:21.170Z,176138
46,3,3,14831,2018-04-27T19:21:46.265Z,2018-04-27T19:22:03.158Z,16893
46,3,3,14917,2018-04-27T19:25:30.314Z,2018-04-27T20:52:53.037Z,5242723
46,3,3,14975,2018-04-28T17:40:51.982Z,2018-04-28T17:41:04.177Z,12195
46,3,3,14975,2018-04-28T17:41:19.612Z,2018-04-28T17:43:17.701Z,118089
46,3,3,14979,2018-04-28T18:07:39.837Z,2018-04-28T18:09:59.716Z,139879
46,3,3,9294,2018-04-29T02:32:28.582Z,2018-04-29T02:32:43.414Z,14832
46,3,3,14935,2018-04-29T05:54:48.983Z,2018-04-29T05:55:04.838Z,15855
46,3,3,9751,2018-04-29T09:04:35.629Z,2018-04-29T09:13:31.013Z,535384
46,3,3,14170,2018-04-29T13:37:56.120Z,2018-04-29T13:38:19.747Z,23627
46,3,3,14978,2018-04-29T16:13:26.370Z,2018-04-29T16:13:36.061Z,9691
46,3,3,15011,2018-04-30T05:08:17.061Z,2018-04-30T05:09:45.411Z,88350
46,3,3,10012,2018-04-30T07:17:49.599Z,2018-04-30T07:18:41.444Z,51845
46,3,3,15033,2018-04-30T19:11:21.206Z,2018-04-30T19:18:38.281Z,437075
46,3,3,15048,2018-05-01T04:10:38.660Z,2018-05-01T04:11:46.033Z,67373
46,3,3,13338,2018-05-01T06:09:26.529Z,2018-05-01T06:09:35.286Z,8757
46,3,3,15073,2018-05-01T16:57:25.377Z,2018-05-01T16:58:19.267Z,53890
46,3,3,15066,2018-05-01T17:29:32.241Z,2018-05-01T17:29:43.662Z,11421
46,3,3,15041,2018-05-02T06:30:12.044Z,2018-05-02T06:35:08.991Z,296947
46,3,3,15087,2018-05-02T12:01:33.025Z,2018-05-02T12:01:34.361Z,1336
46,3,3,14831,2018-05-02T15:19:47.272Z,2018-05-02T15:19:47.890Z,618
46,3,3,11606,2018-05-02T20:57:11.192Z,2018-05-02T20:57:30.992Z,19800
46,3,3,15101,2018-05-03T05:06:52.936Z,2018-05-03T05:22:30.418Z,937482
46,3,3,15116,2018-05-03T19:44:28.443Z,2018-05-03T19:49:08.954Z,280511
46,3,3,356,2018-05-03T22:57:22.590Z,2018-05-03T22:57:44.290Z,21700
46,3,3,15123,2018-05-04T00:11:08.217Z,2018-05-04T00:18:10.731Z,422514
46,3,3,15137,2018-05-04T07:45:39.079Z,2018-05-04T07:45:40.002Z,923
46,3,3,15135,2018-05-04T07:49:50.603Z,2018-05-04T07:51:07.517Z,76914
46,3,3,15145,2018-05-04T13:38:04.972Z,2018-05-04T13:40:56.171Z,171199
46,3,3,15139,2018-05-04T14:48:40.652Z,2018-05-04T14:50:18.645Z,97993
46,3,3,15169,2018-05-05T11:23:15.165Z,2018-05-05T11:27:24.914Z,249749
46,3,3,15183,2018-05-05T19:14:59.677Z,2018-05-05T19:16:48.360Z,108683
46,3,3,15186,2018-05-05T22:03:13.755Z,2018-05-05T22:04:16.924Z,63169
46,3,3,15187,2018-05-06T00:11:47.883Z,2018-05-06T00:16:06.799Z,258916
46,3,3,15199,2018-05-06T05:41:16.352Z,2018-05-06T05:41:48.226Z,31874
46,3,3,15149,2018-05-06T10:44:40.481Z,2018-05-06T10:45:09.697Z,29216
46,3,3,15210,2018-05-06T13:55:57.205Z,2018-05-06T13:56:01.606Z,4401
46,3,3,15150,2018-05-06T19:46:00.896Z,2018-05-06T20:15:20.362Z,1759466
46,3,3,15226,2018-05-07T00:23:41.728Z,2018-05-07T00:39:21.140Z,939412
46,3,3,15229,2018-05-07T05:17:14.450Z,2018-05-07T05:19:05.135Z,110685
46,3,3,15236,2018-05-07T09:08:04.357Z,2018-05-07T09:15:42.696Z,458339
46,3,3,15148,2018-05-07T13:23:54.348Z,2018-05-07T13:24:43.159Z,48811
46,3,3,14905,2018-05-07T19:05:19.679Z,2018-05-07T19:05:56.989Z,37310
46,3,3,15269,2018-05-08T04:50:43.383Z,2018-05-08T04:51:17.187Z,33804
46,3,3,15234,2018-05-08T05:23:09.766Z,2018-05-08T05:23:52.102Z,42336
46,3,3,15276,2018-05-08T07:19:44.699Z,2018-05-08T07:19:45.479Z,780
46,3,3,1533,2018-05-09T04:52:26.144Z,2018-05-09T04:54:58.594Z,152450
46,3,3,15307,2018-05-09T07:23:45.741Z,2018-05-09T07:24:04.263Z,18522
46,3,3,15309,2018-05-09T07:34:47.138Z,2018-05-09T07:34:47.587Z,449
46,3,3,15322,2018-05-09T14:25:00.681Z,2018-05-09T14:25:07.067Z,6386
46,3,3,15326,2018-05-09T17:49:08.006Z,2018-05-09T18:09:23.091Z,1215085
46,3,3,15343,2018-05-10T11:50:58.217Z,2018-05-10T11:57:01.657Z,363440
46,3,3,9446,2018-05-10T21:52:03.497Z,2018-05-10T21:52:13.063Z,9566
46,3,3,11581,2018-05-10T22:06:41.025Z,2018-05-10T22:07:30.004Z,48979
46,3,3,15358,2018-05-10T22:21:12.547Z,2018-05-10T22:21:27.004Z,14457
46,3,3,15066,2018-05-11T04:46:35.870Z,2018-05-11T04:46:42.226Z,6356
46,3,3,9446,2018-05-11T04:54:30.247Z,2018-05-11T04:54:34.411Z,4164
46,3,3,15338,2018-05-11T09:18:00.244Z,2018-05-11T09:53:23.632Z,2123388
46,3,3,15369,2018-05-11T10:33:10.965Z,2018-05-11T10:33:26.978Z,16013
46,3,3,15139,2018-05-11T10:45:38.585Z,2018-05-11T10:50:14.886Z,276301
46,3,3,15380,2018-05-11T15:22:11.663Z,2018-05-11T15:22:25.075Z,13412
46,3,3,9446,2018-05-11T15:57:27.290Z,2018-05-11T15:57:31.191Z,3901
46,3,3,15347,2018-05-11T18:34:58.876Z,2018-05-11T18:38:22.021Z,203145
46,3,3,15392,2018-05-12T00:49:14.184Z,2018-05-12T00:50:14.363Z,60179
46,3,3,15404,2018-05-12T07:27:41.591Z,2018-05-12T07:28:09.432Z,27841
46,3,3,15407,2018-05-12T11:06:08.063Z,2018-05-12T11:11:07.264Z,299201
46,3,3,15178,2018-05-12T15:09:11.000Z,2018-05-12T15:09:18.522Z,7522
46,3,3,15413,2018-05-12T15:11:18.347Z,2018-05-12T15:15:23.284Z,244937
46,3,3,13575,2018-05-12T16:14:02.123Z,2018-05-12T16:18:52.473Z,290350
46,3,3,15423,2018-05-12T17:00:57.174Z,2018-05-12T17:03:48.888Z,171714
46,3,3,1032,2018-05-12T23:25:51.780Z,2018-05-13T04:03:50.706Z,16678926
46,3,3,6236,2018-05-13T05:13:36.256Z,2018-05-13T05:17:41.306Z,245050
46,3,3,15434,2018-05-13T05:21:24.733Z,2018-05-13T06:03:16.150Z,2511417
46,3,3,15436,2018-05-13T10:23:33.292Z,2018-05-13T10:23:40.847Z,7555
46,3,3,2996,2018-05-13T18:52:23.944Z,2018-05-13T18:52:42.101Z,18157
46,3,3,15443,2018-05-13T21:21:02.542Z,2018-05-13T21:22:23.457Z,80915
46,3,3,15446,2018-05-14T00:44:07.115Z,2018-05-14T00:46:54.263Z,167148
46,3,3,1389,2018-05-14T10:45:30.500Z,2018-05-14T11:05:34.107Z,1203607
46,3,3,15459,2018-05-14T12:40:10.656Z,2018-05-14T12:40:21.061Z,10405
46,3,3,15464,2018-05-14T14:12:29.910Z,2018-05-14T14:12:38.161Z,8251
46,3,3,15464,2018-05-14T14:13:44.402Z,2018-05-14T14:18:10.259Z,265857
46,3,3,15492,2018-05-16T01:55:12.426Z,2018-05-16T01:55:33.827Z,21401
46,3,3,9446,2018-05-16T02:48:45.752Z,2018-05-16T02:48:47.739Z,1987
46,3,3,15462,2018-05-16T04:26:41.693Z,2018-05-16T04:41:56.721Z,915028
46,3,3,14508,2018-05-16T08:22:15.149Z,2018-05-16T08:22:34.559Z,19410
46,3,3,15468,2018-05-16T16:41:48.652Z,2018-05-16T16:46:16.049Z,267397
46,3,3,15468,2018-05-16T16:47:06.953Z,2018-05-16T17:45:36.005Z,3509052
46,3,3,15676,2018-05-17T00:50:11.272Z,2018-05-17T00:54:19.149Z,247877
46,3,3,15552,2018-05-17T07:54:25.287Z,2018-05-17T08:19:13.948Z,1488661
46,3,3,15742,2018-05-17T12:58:46.041Z,2018-05-17T12:58:46.465Z,424
46,3,3,15741,2018-05-17T13:23:48.072Z,2018-05-17T13:24:59.832Z,71760
46,3,3,4962,2018-05-17T15:06:11.329Z,2018-05-17T15:14:45.161Z,513832
46,3,3,15740,2018-05-17T16:19:22.982Z,2018-05-17T16:20:01.361Z,38379
46,3,3,15723,2018-05-17T16:40:40.242Z,2018-05-17T16:45:40.480Z,300238
46,3,3,15548,2018-05-17T17:16:11.659Z,2018-05-17T17:16:12.514Z,855
46,3,3,15548,2018-05-17T17:20:45.219Z,2018-05-17T17:20:46.770Z,1551
46,3,3,12459,2018-05-17T20:14:03.045Z,2018-05-17T20:15:33.516Z,90471
46,3,3,15835,2018-05-18T15:48:54.389Z,2018-05-18T15:59:17.053Z,622664
46,3,3,15850,2018-05-19T01:59:12.959Z,2018-05-19T01:59:14.366Z,1407
46,3,3,15866,2018-05-19T12:00:09.281Z,2018-05-19T12:00:25.902Z,16621
46,3,3,15855,2018-05-19T12:33:17.583Z,2018-05-19T12:33:21.817Z,4234
46,3,3,15867,2018-05-19T13:45:01.042Z,2018-05-19T13:45:31.144Z,30102
46,3,3,15871,2018-05-19T16:56:49.877Z,2018-05-19T16:58:03.230Z,73353
46,3,3,13225,2018-05-20T08:31:11.556Z,2018-05-20T08:31:28.500Z,16944
46,3,3,15852,2018-05-20T11:23:06.387Z,2018-05-20T11:46:00.889Z,1374502
46,3,3,15936,2018-05-21T03:21:42.336Z,2018-05-21T03:24:23.973Z,161637
46,3,3,15977,2018-05-21T11:42:11.567Z,2018-05-21T11:43:21.245Z,69678
46,3,3,2704,2018-05-21T13:34:36.317Z,2018-05-21T13:35:06.609Z,30292
46,3,3,16026,2018-05-21T22:52:46.951Z,2018-05-21T22:53:00.229Z,13278
46,3,3,15722,2018-05-22T07:10:42.992Z,2018-05-22T07:10:51.310Z,8318
46,3,3,16045,2018-05-22T07:15:17.258Z,2018-05-22T07:16:42.019Z,84761
46,3,3,16046,2018-05-22T08:16:58.163Z,2018-05-22T08:21:00.370Z,242207
46,3,3,16046,2018-05-22T08:21:36.802Z,2018-05-22T08:21:38.365Z,1563
46,3,3,16046,2018-05-22T08:21:41.721Z,2018-05-22T08:21:52.633Z,10912
46,3,3,16063,2018-05-22T13:21:21.640Z,2018-05-22T13:24:17.110Z,175470
46,3,3,16079,2018-05-22T14:01:55.715Z,2018-05-22T14:24:49.773Z,1374058
46,3,3,16048,2018-05-22T15:00:04.411Z,2018-05-22T15:00:06.327Z,1916
46,3,3,16048,2018-05-22T16:03:52.337Z,2018-05-22T16:20:44.752Z,1012415
46,3,3,16086,2018-05-22T16:55:08.516Z,2018-05-22T16:56:46.973Z,98457
46,3,3,16100,2018-05-23T05:55:03.420Z,2018-05-23T05:57:24.973Z,141553
46,3,3,16339,2018-05-23T19:01:28.271Z,2018-05-23T19:02:18.470Z,50199
46,3,3,16416,2018-05-23T23:40:27.162Z,2018-05-23T23:40:27.678Z,516
46,3,3,7955,2018-05-24T13:58:58.521Z,2018-05-24T14:00:00.357Z,61836
46,3,3,16537,2018-05-24T16:44:26.992Z,2018-05-24T16:50:23.539Z,356547
46,3,3,16090,2018-05-25T01:14:21.607Z,2018-05-25T01:24:56.229Z,634622
46,3,3,16213,2018-05-25T03:51:43.549Z,2018-05-25T03:53:42.974Z,119425
46,3,3,1787,2018-05-25T07:39:54.940Z,2018-05-25T07:39:57.059Z,2119
46,3,3,16537,2018-05-25T10:54:52.053Z,2018-05-25T10:54:59.556Z,7503
46,3,3,16537,2018-05-25T11:07:30.103Z,2018-05-25T11:54:41.259Z,2831156
46,3,3,16537,2018-05-25T13:07:24.591Z,2018-05-25T13:07:26.171Z,1580
46,3,3,16638,2018-05-25T21:50:09.822Z,2018-05-25T21:50:17.569Z,7747
46,3,3,16638,2018-05-25T21:50:23.417Z,2018-05-25T21:55:57.965Z,334548
46,3,3,15593,2018-05-26T00:59:49.802Z,2018-05-26T01:00:08.438Z,18636
46,3,3,15593,2018-05-26T01:00:14.625Z,2018-05-26T01:00:30.084Z,15459
46,3,3,14145,2018-05-26T02:39:28.880Z,2018-05-26T02:40:00.970Z,32090
46,3,3,16650,2018-05-26T05:07:05.568Z,2018-05-26T05:07:29.426Z,23858
46,3,3,16657,2018-05-26T08:12:42.164Z,2018-05-26T08:12:42.849Z,685
46,3,3,16657,2018-05-26T08:12:44.962Z,2018-05-26T08:12:49.982Z,5020
46,3,3,16660,2018-05-26T08:59:55.742Z,2018-05-26T09:00:21.262Z,25520
46,3,3,15593,2018-05-26T15:19:49.518Z,2018-05-26T15:28:29.396Z,519878
46,3,3,1585,2018-05-26T15:28:54.720Z,2018-05-26T15:29:01.896Z,7176
46,3,3,15123,2018-05-26T17:01:06.910Z,2018-05-26T17:01:15.838Z,8928
46,3,3,15818,2018-05-26T22:00:05.430Z,2018-05-26T22:00:18.297Z,12867
46,3,3,16702,2018-05-27T09:07:18.452Z,2018-05-27T09:14:32.828Z,434376
46,3,3,1585,2018-05-27T13:49:26.156Z,2018-05-27T13:49:45.940Z,19784
46,3,3,1585,2018-05-27T13:49:49.069Z,2018-05-27T13:49:56.829Z,7760
46,3,3,15267,2018-05-27T13:53:27.456Z,2018-05-27T13:53:44.353Z,16897
46,3,3,16772,2018-05-28T13:53:09.406Z,2018-05-28T13:58:13.317Z,303911
46,3,3,16775,2018-05-28T14:55:04.154Z,2018-05-28T14:55:16.428Z,12274
